website,domain,school_name,phone,grades,csz,street_address
http://www.husd.com,husd.com,Healdsburg Unified School District, (707) 431-3488,K-12,"Healdsburg, CA 95448-3528",1028 Prince Street
http://www.husd.k12.ca.us,husd.k12.ca.us,Hayward Unified School District, (510) 784-2600,K-12,"Hayward, CA 94544-1301",24411 Amador Street
http://www.hawthorne.k12.ca.us,hawthorne.k12.ca.us,Hawthorne, (310) 676-2276,K-12,"Hawthorne, CA 90250-7006",14120 South Hawthorne Boulevard
http://www.hartransom.org,hartransom.org,Hart-Ransom Union Elementary, (209) 523-9996,K-12,"Modesto, CA 95358-8577",3920 Shoemake Avenue
http://www.krhsd.k12.ca.us,krhsd.k12.ca.us,Kings River-Hardwick Union Elementary, (559) 584-4475,K-8,"Hanford, CA 93230-9108",10300 Excelsior Avenue
http://www.kingsriverelementary.org,kingsriverelementary.org,Kings River Union Elementary, (559) 897-7209,K-8,"Kingsburg, CA 93631-9660",3961 Avenue 400
,,Kings County Rop, (559) 589-7026,10-12,"Hanford, CA 93230",Mary Brock Hall
http://www.kings.k12.ca.us,kings.k12.ca.us,Kings County Office Of Education, (559) 584-1441,PK-12,"Hanford, CA 93230-5956",1144 West Lacey Boulevard
http://www.kcusd.com,kcusd.com,Kings Canyon Joint Unified, (559) 305-7005,K-12,"Reedley, CA 93654-2427",675 West Manning Avenue
http://www.kcusd.org,kcusd.org,King City Union, (831) 385-2940,K-8,"King City, CA 93930-2919",435 Pearl Street
,,Keyes Union, (209) 669-2921,K-12,"Keyes, CA 95328-0549",5680 Seventh Street
http://www.kernvilleusd.org,kernvilleusd.org,Kernville Union Elementary, (760) 379-3651,K-8,"Lake Isabella, CA 93240-3077",3240 Erskine Creek Road
http://www.kernhigh.org,kernhigh.org,Kern Union High School District, (661) 827-3100,9-12,"Bakersfield, CA 93309-2924",5801 Sundale Avenue
,,Kern High Roc, (661) 831-3327,9-12,"Bakersfield, CA 93307",501 South Mount Vernon Avenue
http://www.kern.org,kern.org,Kern County Rop, (661) 824-9313,9-12,"Bakersfield, CA 93309",5801 Sundale Avenue
http://www.kern.org,kern.org,Kern County Office Of Education, (661) 636-4621,K-12,"Bakersfield, CA 93301-4533","1300 17th Street, City Centre"
http://www.kermanusd.com,kermanusd.com,Kerman Unified, (559) 846-5383,K-12,"Kerman, CA 93630-1029",151 South First Street
http://www.keppel.k12.ca.us,keppel.k12.ca.us,Keppel Union Elementary School District, (661) 944-2155,K-8,"Pearblossom, CA 93553-0186",34004 128th Street East
http://www.kenwood.k12.ca.us,kenwood.k12.ca.us,Kenwood, (707) 833-2500,K-6,"Kenwood, CA 95452-0220",230 Randolph Avenue
http://www.kentfieldschools.org/district,kentfieldschools.org,Kentfield Elementary, (415) 458-5130,K-8,"Kentfield, CA 94904-1639",750 College Avenue
http://www.kvusd.org,kvusd.org,Kelseyville Unified School District, (707) 279-1511,K-12,"Kelseyville, CA 95451-8953",4410 Konocti Road
,,Kashia Elementary, (415) 328-4076,K-8,"Stewarts Point, CA 95480-0129",31510  Skaggs Springs Road
http://www.jusd.k12.ca.us,jusd.k12.ca.us,Jurupa Unified School District, (951) 360-4160,K-12,"Jurupa Valley, CA 92509-3966",4850 Pedley Road
http://www.junctionesd.net,junctionesd.net,Junction Elementary School District, (530) 547-3274,PK-8,"Palo Cedro, CA 96073",9087 Deschutes Rd
http://www.sisnet.ssku.k12.ca.us/~junctftp,sisnet.ssku.k12.ca.us,Junction Elementary, (530) 469-3373,K-8,"Somes Bar, CA 95568",98821 Highway 96
http://www.junctioncityschool.org,junctioncityschool.org,Junction City Elementary, (530) 623-6381,K-8,"Junction City, CA 96048-9765",430 Red Hill Road
http://www.juhsd.org,juhsd.org,Julian Union High, (760) 765-0606,9-12,"Julian, CA 92036-0417",1656 Highway 78
http://www.sdcoe.k12.ca.us/districts/julianel,sdcoe.k12.ca.us,Julian Union Elementary, (760) 765-0661,K-12,"Julian, CA 92036",1704 Cape Horn
http://www.johnstonville-ca.schoolloop.com,johnstonville-ca.schoolloop.com,Johnstonville Elementary, (530) 257-2471,K-8,"Susanville, CA 96130-7716",704-795 Bangham Lane
http://www.jsusd.org,jsusd.org,John Swett Unified, (510) 245-4300,K-12,"Rodeo, CA 94572-1400",400 Parker Avenue
http://www.juhsd.net,juhsd.net,Jefferson Union High, (650) 550-7900,9-12,"Daly City, CA 94015-4132","699 Serramonte Boulevard, Suite100"
,,Hart Rop, (661) 259-0033,9-12,"Santa Clarita, CA 91350",21515 Redview Drive
http://www.harmonyusd.org,harmonyusd.org,Harmony Union Elementary, (707) 874-3280,K-12,"Occidental, CA 95465-0279",1935 Bohemian Highway
http://www.hvesd.org,hvesd.org,Happy Valley Union Elementary, (530) 357-2134,K-8,"Anderson, CA 96007-8241",17480 Palm Avenue
http://www.hvesd.com,hvesd.com,Happy Valley Elementary, (831) 429-1456,K-6,"Santa Cruz, CA 95065-9775",3125 Branciforte Drive
http://www.grantesd.k12.ca.us,grantesd.k12.ca.us,Grant Elementary, (530) 243-0561,K-8,"Redding, CA 96001-9722",8835 Swasey Drive
http://gorman.k12.ca.us/,gorman.k12.ca.us,Gorman Elementary, (661) 248-6441,K-12,"Gorman, CA 93243-0104",49847 Gorman School Road
http://www.gonzales.k12.ca.us,gonzales.k12.ca.us,Gonzales Unified, (831) 675-0100,K-12,"Gonzales, CA 93926",600 Elko Street
http://www.goleta.k12.ca.us,goleta.k12.ca.us,Goleta Union Elementary, (805) 681-1200,K-6,"Goleta, CA 93117-1732",401 North Fairview Avenue
http://www.lakeside.k12.ca.us,lakeside.k12.ca.us,Lakeside Union Elementary, (559) 582-2868,K-8,"Hanford, CA 93230-9560",9100 Jersey Avenue
http://www.lakesideusd.org,lakesideusd.org,Lakeside Union, (661) 836-6658,K-8,"Bakersfield, CA 93311-9756",14535 Old River Road
http://www.lakesidelosgatos.org,lakesidelosgatos.org,Lakeside Joint, (408) 354-2372,K-5,"Los Gatos, CA 95033-9587",19621 Black Road
http://www.lakeport.k12.ca.us,lakeport.k12.ca.us,Lakeport Unified, (707) 262-3000,K-12,"Lakeport, CA 95453-6908",2508 Howard Avenue
http://www.ltusd.org,ltusd.org,Lake Tahoe Unified School District, (530) 541-2850,K-12,"South Lake Tahoe, CA 96150-4426",1021 Al Tahoe Boulevard
http://www.leusd.k12.ca.us,leusd.k12.ca.us,Lake Elsinore Unified School District, (951) 253-7000,PK-12,"Lake Elsinore, CA 92530-2723",545 Chaney Street
http://www.lakeschool.org,lakeschool.org,Lake Elementary, (530) 865-1255,K-8,"Orland, CA 95963-8122",4672 County Road N
,,Lake County Rop, (707) 262-4162,9-12,"Lakeport, CA 95453",1152 South Main Street
http://www.lake-coe.k12.ca.us,lake-coe.k12.ca.us,Lake County Office Of Education, (707) 262-4100,K-12,"Lakeport, CA 95453-5517",1152 South Main Street
http://www.lagunitas.org,lagunitas.org,Lagunitas Elementary, (415) 488-4118,K-8,"San Geronimo, CA 94963-0308",One Lagunitas School Road
,,Lagunita Elementary, (831) 449-2800,K-8,"Salinas, CA 93907-8438",975 San Juan Grade Road
http://www.lagunaschool.org,lagunaschool.org,Laguna Joint Elementary, (707) 762-6051,K-6,"Petaluma, CA 94952-9428",2657 Chileno Valley Road
http://www.lbusd.org,lbusd.org,Laguna Beach Unified, (949) 497-7700,K-12,"Laguna Beach, CA 92651-2356",550 Blumont Street
http://www.lafsd.k12.ca.us,lafsd.k12.ca.us,Lafayette Elementary, (925) 927-3500,K-8,"Lafayette, CA 94549-1029",3477 School Street
http://www.lpvrop.org,lpvrop.org,La Puente Valley Rop, (626) 810-3300,9-12,"La Puente, CA 91744",341 La Seda Road
http://www.lmsvsd.org,lmsvsd.org,La Mesa-Spring Valley School District, (619) 668-5700,K-8,"La Mesa, CA 91942-9214",4750 Date Avenue
http://www.lhpusd.com,lhpusd.com,La Honda-Pescadero Unified, (650) 879-0286,K-12,"Pescadero, CA 94060-8844",360 Butano Cut Off
http://www.lewistonesd.com,lewistonesd.com,Lewiston Elementary, (530) 778-3984,K-8,"Lewiston, CA 96052-9676",685 Lewiston Road
http://www.lennox.k12.ca.us,lennox.k12.ca.us,Lennox, (310) 695-4000,K-12,"Lennox, CA 90304-1419",10319 South Firmona Avenue
http://www.luhsd.k12.ca.us,luhsd.k12.ca.us,Lemoore Union High, (559) 924-6610,9-12,"Lemoore, CA 93245-2856",5 Powell Avenue
http://www.luesd.k12.ca.us,luesd.k12.ca.us,Lemoore Union Elementary, (559) 924-6800,K-8,"Lemoore, CA 93245-9420",1200 West Cinnamon Drive
http://www.lgsd.k12.ca.us,lgsd.k12.ca.us,Lemon Grove School District, (619) 825-5600,PK-8,"Lemon Grove, CA 91945-2515",8025 Lincoln Street
http://www.leggett.k12.ca.us,leggett.k12.ca.us,Leggett Valley Unified School District, (707) 925-6285,K-12,"Leggett, CA 95585-0186",1 School Way
http://www.lghs.k12.ca.us,lghs.k12.ca.us,Le Grand Union High, (209) 389-9403,9-12,"Le Grand, CA 95333-9737",12961 East Le Grand Road
http://www.legrand.k12.ca.us,legrand.k12.ca.us,Le Grand Union Elementary, (209) 389-4515,K-8,"Le Grand, CA 95333-0027",13071 East Le Grand Road
http://layt.k12.ca.us,layt.k12.ca.us,Laytonville Unified, (707) 984-6414,K-12,"Laytonville, CA 95454-0868",150 Ramsey Road
http://www.lawndale.k12.ca.us,lawndale.k12.ca.us,Lawndale Elementary, (310) 973-1300,PK-12,"Lawndale, CA 90260-1709",4161 West 147th Street
http://www.latrobeschool.com,latrobeschool.com,Latrobe, (530) 677-0260,K-8,"Shingle Springs, CA 95682-8026",7900 South Shingle Road
http://www.laton.k12.ca.us,laton.k12.ca.us,Laton Joint Unified, (559) 922-4015,K-12,"Laton, CA 93242-0248",6259 Dewoody
http://www.lassenview.org,lassenview.org,Lassen View Union Elementary, (530) 527-5162,K-8,"Los Molinos, CA 96055-9625",10818 Highway 99-E
http://district.lassenhigh.org,district.lassenhigh.org,Lassen Union High School District, (530) 257-5134,7-12,"Susanville, CA 96130-4409",1000 Main Street
,,Lassen Rop, (530) 252-1673,11-12,"Susanville, CA 96130",472-13 Johnstonville Road
http://www.lcoe.org,lcoe.org,Lassen County Office Of Education, (530) 257-2196,K-12,"Susanville, CA 96130-8752","472-013 Johnstonville Road, North"
http://www.lvusd.org,lvusd.org,Las Virgenes Unified School District, (818) 880-4000,PK-12,"Calabasas, CA 91302-1929",4111 Las Virgenes Road
http://www.llesd.k12.ca.us,llesd.k12.ca.us,Las Lomitas Elementary, (650) 854-2880,K-8,"Menlo Park, CA 94025-6706",1011 Altschul Avenue
http://www.lcmschools.org,lcmschools.org,Larkspur-Corte Madera, (415) 927-6960,PK-8,"Larkspur, CA 94939-1532",230 Doherty Drive
http://www.lancsd.org,lancsd.org,Lancaster Elementary School District, (661) 948-4661,PK-9,"Lancaster, CA 93534-3210",44711 North Cedar Avenue
http://www.lamontschooldistrict.org,lamontschooldistrict.org,Lamont Elementary, (661) 845-0751,K-8,"Lamont, CA 93241-1350",7915 Burgundy Avenue
http://www.lammersvilleschooldistrict.net,lammersvilleschooldistrict.net,Lammersville Joint Unified School District, (209) 836-7400,K-12,"Mountain House, CA 95391",111 S De Anza Boulevard
http://www.lsusd.net,lsusd.net,Lakeside Union Elementary School District, (619) 390-2600,PK-12,"Lakeside, CA 92040-0578",12335 Woodside Avenue
http://www.lhcsd.k12.ca.us,lhcsd.k12.ca.us,La Habra City Elementary, (562) 690-2305,K-8,"La Habra, CA 90631-3769",500 North Walnut Street
http://www.lmusd.net,lmusd.net,Los Molinos Unified, (530) 384-7826,K-12,"Los Molinos, CA 96055-9801",7851 Highway 99-E
http://www.lgsuhsd.org,lgsuhsd.org,Los Gatos-Saratoga Joint Union High School District, (408) 354-2520,"K-2, 9-12","Los Gatos, CA 95030",17421 Farley Rd West
http://www.lgusd.org,lgusd.org,Los Gatos Union Elementary School District, (408) 335-2000,K-8,"Los Gatos, CA 95032-4510",17010 Roberts Road
http://www.losbanosusd.k12.ca.us,losbanosusd.k12.ca.us,Los Banos Unified School District, (209) 826-3801,K-12,"Los Banos, CA 93635-4800",1717 South 11th Street
http://www.lausd.net,lausd.net,Los Angeles Unified School District, (213) 241-1000,PK-12,"Los Angeles, CA 90017-1466",333 South Beaudry Avenue
,,Los Angeles Unified Rocp, (213) 241-1000,"PK-8, 10-12","Los Angeles, CA 90017",333 South Beaudry Avenue
,,Los Angeles County Rop, (562) 922-6850,9-12,"Downey, CA 90242",9300 East Imperial Way
http://www.lacoe.edu,lacoe.edu,Los Angeles County Office Of Education, (562) 922-6111,PK-12,"Downey, CA 90242-2890",9300 Imperial Highway
http://www.lasdschools.org,lasdschools.org,Los Altos Elementary School District, (650) 947-1150,K-8,"Los Altos, CA 94024-4030",201 Covington Road
http://www.losal.org,losal.org,Los Alamitos Unified, (562) 799-4700,K-12,"Los Alamitos, CA 90720-2264",10293 Bloomfield Street
http://www.loomis-usd.k12.ca.us,loomis-usd.k12.ca.us,Loomis Union Elementary, (916) 652-1800,K-12,"Loomis, CA 95650-9043",3290 Humphrey Road
http://www.lbschools.net,lbschools.net,Long Beach Unified School District, (562) 997-8000,PK-12,"Long Beach, CA 90810-1839",1515 Hughes Way
,,Long Beach Unified Rop, (562) 595-8893,10-12,"Long Beach, CA 90813",701 Locust Avenue
http://www.lpusd.k12.ca.us,lpusd.k12.ca.us,Lone Pine Unified, (760) 876-5579,K-12,"Lone Pine, CA 93545-0159",301 South Hay Street
http://www.lusd.org,lusd.org,Lompoc Unified, (805) 742-3300,K-12,"Lompoc, CA 93436-3516",1301 North A Street
http://www.loma.k12.ca.us,loma.k12.ca.us,Loma Prieta Joint Union Elementary, (408) 353-1101,PK-8,"Los Gatos, CA 95033-4054",23800 Summit Road
http://www.humboldt.k12.ca.us/loleta_sd,humboldt.k12.ca.us,Loleta Union Elementary, (707) 733-5705,K-8,"Loleta, CA 95551-0547",700 Loleta Drive
http://www.lodiusd.net,lodiusd.net,Lodi Unified School District, (209) 331-7000,PK-12,"Lodi, CA 95240-3148",1305 East Vine Street
http://www.livingstonusd.org,livingstonusd.org,Livingston Union Elementary, (209) 394-5400,K-8,"Livingston, CA 95334-1198",922 B Street
http://www.livermoreschools.com,livermoreschools.com,Livermore Valley Joint Unified School District, (925) 606-3200,PK-12,"Livermore, CA 94551-1899",685 East Jack London Boulevard
http://www.lousd.k12.ca.us,lousd.k12.ca.us,Live Oak Unified, (530) 695-5400,K-12,"Live Oak, CA 95953-2469",2201 Pennington Road
http://www.losd-ca.schoolloop.com/,losd-ca.schoolloop.com,Live Oak Elementary School District, (831) 475-6333,K-12,"Santa Cruz, CA 95062-1756","984 Bostwick Lane, Suite 1"
,,Little Shasta Elementary, (530) 459-3269,K-6,"Montague, CA 96064-9699",8409 Lower Little Shasta Road
http://www.littlelake.k12.ca.us,littlelake.k12.ca.us,Little Lake City Elementary, (562) 868-8241,K-8,"Santa Fe Springs, CA 90670-3703",10515 South Pioneer Boulevard
http://www.humboldt.k12.ca.us/mattole_usd,humboldt.k12.ca.us,Mattole Unified, (707) 629-3311,K-12,"Petrolia, CA 95558-0211",29289 Chambers Road
http://www.mjusd.com,mjusd.com,Marysville Joint Unified School District, (530) 741-6000,K-12,"Marysville, CA 95901-3731",1919 B Street
http://www.martinez.k12.ca.us,martinez.k12.ca.us,Martinez Unified School District, (925) 335-5800,K-12,"Martinez, CA 94553-1848",921 Susana Street
http://www.mwusd.org,mwusd.org,Mark West Union Elementary, (707) 524-2970,K-8,"Santa Rosa, CA 95404",305 Mark West Springs Rd
http://www.mtwain.k12.ca.us,mtwain.k12.ca.us,Mark Twain Union Elementary School District, (209) 736-1855,K-8,"Angels Camp, CA 95222-1359",981 Tuolumne Avenue
http://www.mariposa.k12.ca.us,mariposa.k12.ca.us,Mariposa County Unified School District, (209) 742-0250,K-12,"Mariposa, CA 95338",5082 Old Highway North
http://www.mariposa.k12.ca.us,mariposa.k12.ca.us,Mariposa County Office Of Education, (209) 742-0250,K-12,"Mariposa, CA 95338",5082 Old Highway North
,,Marin County Rop, (415) 499-5892,9-12,"San Rafael, CA 94903",1111 Las Gallinas Avenue
http://www.marinschools.org,marinschools.org,Marin County Office Of Education, (415) 472-4110,K-12,"San Rafael, CA 94913-4925",1111 Las Gallinas Avenue
http://www.maricopaschools.org,maricopaschools.org,Maricopa Unified School District, (661) 769-8231,K-12,"Maricopa, CA 93252-9779",955 Stanislaus Street
http://www.marcum-illinois.org,marcum-illinois.org,Marcum-Illinois Union Elementary, (530) 656-2407,K-12,"East Nicolaus, CA 95659-9748",2452 El Centro Boulevard
http://www.maple.k12.ca.us,maple.k12.ca.us,Maple Elementary, (661) 746-4439,K-8,"Shafter, CA 93263-9719",29161 Fresno Avenue
http://www.humboldt.k12.ca.us/mapleck_sd/,humboldt.k12.ca.us,Maple Creek Elementary, (707) 668-5596,K-8,"Korbel, CA 95550-9602",15933 Maple Creek Road
http://www.manzanitaelementaryschool.com,manzanitaelementaryschool.com,Manzanita Elementary, (530) 846-5594,K-8,"Gridley, CA 95948-9736",627 East Evans-Reimer Road
http://www.tcde.tehama.k12.ca.us/mantonusd.html,tcde.tehama.k12.ca.us,Manton Joint Union Elementary School District, (530) 474-3167,K-8,"Manton, CA 96059",31345 Forward Rd
http://www.mantecausd.net,mantecausd.net,Manteca Unified, (209) 825-3200,K-12,"Manteca, CA 95337-8381",2271 W. Louise Avenue
http://www.mbusd.org,mbusd.org,Manhattan Beach Unified School District, (310) 318-7345,K-12,"Manhattan Beach, CA 90266-2478",325 South Peck Avenue
http://www.mcoe.us/d/schools,mcoe.us,Manchester Union Elementary, (707) 882-2374,K-8,"Manchester, CA 95459-0098",19550 South Highway 1
http://www.mammothusd.org,mammothusd.org,Mammoth Unified, (760) 934-6802,K-12,"Mammoth Lakes, CA 93546",461 Sierra Park Road
http://www.magnoliatigers.com,magnoliatigers.com,Magnolia Union Elementary, (760) 344-2494,K-8,"Brawley, CA 92227-9561",4502 Casey Road
http://www.magnoliasd.org,magnoliasd.org,Magnolia Elementary, (714) 761-5533,K-6,"Anaheim, CA 92804-3203",2705 West Orange Avenue
http://www.madera.k12.ca.us,madera.k12.ca.us,Madera Unified School District, (559) 675-4500,K-12,"Madera, CA 93637-5123",1902 Howard Road
http://www.maderacoe.k12.ca.us,maderacoe.k12.ca.us,Madera County Office Of Education, (559) 673-6051,K-12,"Madera, CA 93637-5576",1105 South Madera Avenue
http://www.lynwood.k12.ca.us,lynwood.k12.ca.us,Lynwood Unified, (310) 886-1600,K-12,"Lynwood, CA 90262-3600",11321 Bullis Road
http://www.lbsd.k12.ca.us,lbsd.k12.ca.us,Luther Burbank, (408) 295-2450,K-8,"San Jose, CA 95128-1931",4 Wabash Avenue
http://www.monet.k12.ca.us,monet.k12.ca.us,Modesto City Elementary, (209) 576-4011,K-8,"Modesto, CA 95351-2699",426 Locust Street
http://www.mvrop.org,mvrop.org,Mission Valley Roc P, (510) 657-1865,9-12,"Fremont, CA 94538",5019 Stevenson Boulevard
,,Mission Union Elementary, (831) 678-3524,K-8,"Soledad, CA 93960-9656",36825 Foothill Road
,,Mission Trails Rop, (831) 753-4209,9-12,"Salinas, CA 93905",867 East Laurel Drive
http://www.tcde.tehama.k12.ca.us/mineralesd.html,tcde.tehama.k12.ca.us,Mineral Elementary School District, (530) 595-3322,K-12,"Mineral, CA 96063",38355 Scenic Ave
http://www.musd.org,musd.org,Milpitas Unified School District, (408) 635-2600,K-12,"Milpitas, CA 95035-5707",1331 East Calaveras Boulevard
http://www.millvilleschool.net,millvilleschool.net,Millville Elementary, (530) 547-4471,K-8,"Millville, CA 96062-9619",8570 Brookdale Road
http://www.millbraeschooldistrict.org,millbraeschooldistrict.org,Millbrae Elementary School District, (650) 697-5693,K-8,"Millbrae, CA 94030-1600",555 Richmond Drive
http://www.mvschools.org,mvschools.org,Mill Valley Elementary, (415) 389-7700,PK-8,"Mill Valley, CA 94941-2231",411 Sycamore Avenue
http://www.midwayschooldistrict.org,midwayschooldistrict.org,Midway Elementary, (661) 768-4344,K-8,"Fellows, CA 93224-0039",259 F Street
http://www.middletownusd.org,middletownusd.org,Middletown Unified, (707) 987-4100,PK-12,"Middletown, CA 95461-0338",20932 Big Canyon Road
,,Metro Education, (408) 723-6414,11-12,"San Jose, CA 95136",760 Hillsdale Avenue
http://www.mesaschool.org,mesaschool.org,Mesa Union Elementary, (805) 485-1411,K-12,"Somis, CA 93066-9734",3901 North Mesa School Road
http://meridiantigers.com,meridiantigers.com,Meridian Elementary, (530) 696-2604,K-12,"Meridian, CA 95957-0160",15898 Central Street
http://www.muhsd.org,muhsd.org,Merced Union High, (209) 385-6412,9-12,"Atwater, CA 95301-5100",3430 A Street
http://www.mercedriver.k12.ca.us,mercedriver.k12.ca.us,Merced River Union Elementary, (209) 358-5679,K-8,"Winton, CA 95388-9755",4402 West Oakdale Road
http://www.mcoe.org,mcoe.org,Merced County Rop, (209) 381-6600,11-12,"Merced, CA 95341",632 West 13th Street
http://www.mcoe.org,mcoe.org,Merced County Office Of Education, (209) 381-6600,K-12,"Merced, CA 95341-5908",632 West 13th Street
http://www.mcsd.k12.ca.us,mcsd.k12.ca.us,Merced City Elementary School District, (209) 385-6600,K-8,"Merced, CA 95340-3723",444 West 23rd Street
http://www.mpcsd.org,mpcsd.org,Menlo Park City Elementary, (650) 321-7140,K-8,"Atherton, CA 94027-3102",181 Encinal Avenue
http://www.monterioschool.org,monterioschool.org,Monte Rio Union Elementary, (707) 865-2266,K-8,"Monte Rio, CA 95462-0340",20700 Foothill Drive
http://mes-mesd-ca.schoolloop.com,mes-mesd-ca.schoolloop.com,Montague Elementary, (530) 459-3001,K-8,"Montague, CA 96064-0308",430 East Prather Street
http://www.msschool.org,msschool.org,Monson-Sultana Joint Union Elementary, (559) 591-1634,K-8,"Dinuba, CA 93618",10643 Avenue 416
http://www.monroviaschools.net,monroviaschools.net,Monrovia Unified, (626) 471-2010,K-12,"Monrovia, CA 91016-3585",325 East Huntington Drive
http://www.fcoe.k12.ca.us/monroe/monroe.pdf,fcoe.k12.ca.us,Monroe Elementary, (559) 834-2895,K-8,"Fresno, CA 93725-9618",11842 South Chestnut Avenue
,,Mono County Roc P, (760) 932-7311,9-12,"Bridgeport, CA 93517",37 Emigrant St
http://www.monocoe.org,monocoe.org,Mono County Office Of Education, (760) 934-0031,PK-12,"Bridgeport, CA 93517-0477",37 Emigrant Street
http://www.mojave.k12.ca.us,mojave.k12.ca.us,Mojave Unified School District, (661) 824-4001,PK-12,"Mojave, CA 93501-1143",3500 Douglas Avenue
http://www.modoc.k12.ca.us,modoc.k12.ca.us,Modoc Joint Unified School District, (530) 233-7201,K-12,"Alturas, CA 96101-3716",906 West Fourth Street
,,Modoc County Rop, (530) 233-7102,9-12,"Alturas, CA 96101",139 Henderson Street
http://www.modoccoe.k12.ca.us,modoccoe.k12.ca.us,Modoc County Office Of Education, (530) 233-7101,PK-12,"Alturas, CA 96101-3921",139 Henderson Street
http://www.monet.k12.ca.us,monet.k12.ca.us,Modesto City High, (209) 576-4011,6-12,"Modesto, CA 95351-2633",426 Locust Street
http://www.menifeeusd.org,menifeeusd.org,Menifee Union Elementary, (951) 672-1851,K-12,"Menifee, CA 92584-8109",30205 Menifee Road
http://www.musdaztecs.com,musdaztecs.com,Mendota Unified, (559) 655-4942,K-12,"Mendota, CA 93640-2000",115 Mccabe Avenue
http://mendocinousd.org,mendocinousd.org,Mendocino Unified, (707) 937-5868,K-12,"Mendocino, CA 95460-1154",44141 Little Lake Road
,,Mendocino County Roc Rop, (707) 467-5123,Ungraded,"Ukiah, CA 95482",2240 Eastside Road
http://www.mcoe.us,mcoe.us,Mendocino County Office Of Education, (707) 467-5000,K-12,"Ukiah, CA 95482-7074",2240 Old River Road
http://www.meadows.k12.ca.us,meadows.k12.ca.us,Meadows Union Elementary, (760) 352-7512,K-8,"El Centro, CA 92243-9724",2059 Bowker Road
http://www.mcswain.k12.ca.us,mcswain.k12.ca.us,Mcswain Union Elementary, (209) 354-2700,K-8,"Merced, CA 95341-8893",926 Scott Road
http://mckittrickschool.org,mckittrickschool.org,Mckittrick Elementary, (661) 762-7303,K-8,"Mckittrick, CA 93251-0277",23250 Second Street
http://www.nohum.k12.ca.us/msd,nohum.k12.ca.us,Mckinleyville Union Elementary, (707) 839-1549,K-8,"Mckinleyville, CA 95519-3611",2275 Central Avenue
http://www.muroc.k12.ca.us,muroc.k12.ca.us,Muroc Joint Unified, (760) 769-4821,K-12,"North Edwards, CA 93523-3533",17100 Foothill Avenue
http://www.mupu.k12.ca.us,mupu.k12.ca.us,Mupu Elementary, (805) 525-0422,K-8,"Santa Paula, CA 93060-9681",4410 North Ojai Road
http://www.icoe.org/icoe/schools/mulberry,icoe.org,Mulberry Elementary, (760) 344-8600,K-8,"Brawley, CA 92227-9578",1391 East Rutherford Road
http://mswusd-ca.schoolloop.com/,mswusd-ca.schoolloop.com,Mt. Shasta Union Elementary, (530) 926-6007,K-8,"Mt. Shasta, CA 96067-2315",595 East Alma Street
http://www.mpesd.org,mpesd.org,Mt. Pleasant Elementary, (408) 223-3710,K-8,"San Jose, CA 95148-1300",3434 Marten Avenue
http://www.mdusd.org,mdusd.org,Mt. Diablo Unified School District, (925) 682-8000,PK-12,"Concord, CA 94519-1397",1936 Carlotta Drive
http://www.mtbaldy.k12.ca.us,mtbaldy.k12.ca.us,Mt. Baldy Joint Elementary, (909) 985-0991,K-8,"Mt. Baldy, CA 91759-0489",1 Mount Baldy Road
http://www.mvla.net,mvla.net,Mountain View-Los Altos Union High, (650) 940-4650,9-12,"Mountain View, CA 94040-4527",1299 Bryant Avenue
http://www.mvwsd.org,mvwsd.org,Mountain View Whisman, (650) 526-3552,K-8,"Mountain View, CA 94043-3133","750 San Pierre Way, Suite A"
http://www.mtviewschools.com,mtviewschools.com,Mountain View Elementary, (626) 652-4000,K-8,"El Monte, CA 91732-3201",3320 Gilman Road
http://www.mvusd.us,mvusd.us,Mountain Valley Unified, (530) 628-5265,K-12,"Hayfork, CA 96041-0339",231 Oak Avenue
http://www.shastalink.k12.ca.us/muesd,shastalink.k12.ca.us,Mountain Union Elementary, (530) 337-6214,K-8,"Montgomery Creek, CA 96065-0368",30365 Highway 299 East
http://www.mtnhouse.k12.ca.us,mtnhouse.k12.ca.us,Mountain House Elementary, (209) 835-2283,K-8,"Byron, CA 94514-1920",3950 Mountain House Road
http://meusd.k12.ca.us,meusd.k12.ca.us,Mountain Empire Unified School District, (619) 473-9022,PK-12,"Pine Valley, CA 91962-4003",3305 Buckman Springs Road
http://www.mountainesd.org,mountainesd.org,Mountain Elementary, (831) 475-6812,K-6,"Soquel, CA 95073-9752",3042 Old San Jose Road
http://www.mlusd.net,mlusd.net,Mother Lode Union Elementary, (530) 622-6464,K-8,"Placerville, CA 95667-6207",3783 Forni Road
http://www.morongo.k12.ca.us,morongo.k12.ca.us,Morongo Unified School District, (760) 367-9191,K-12,"Twentynine Palms, CA 92277-0980",5715 Utah Trail
http://www.mhu.k12.ca.us,mhu.k12.ca.us,Morgan Hill Unified, (408) 201-6023,PK-12,"Morgan Hill, CA 95037-7110",15600 Concord Circle
http://www.mvusd.net,mvusd.net,Moreno Valley Unified School District, (951) 571-7500,PK-12,"Moreno Valley, CA, CA 92553-4306",25634 Alessandro Boulevard
http://www.moreland.org,moreland.org,Moreland School District, (408) 874-2901,6-8,"San Jose, CA 95130-1709",4711 Campbell Avenue
http://district.moraga.k12.ca.us,district.moraga.k12.ca.us,Moraga Elementary, (925) 376-5943,K-8,"Moraga, CA 94556-0158",1540 School Street
http://www.mrpk.org,mrpk.org,Moorpark Unified School District, (805) 378-6300,PK-12,"Moorpark, CA 93021-1862",5297 Maureen Lane
